# x, y, category
-0.269,0.134,1.000
-0.663,-0.698,0.000
0.237,-0.577,0.000
-0.303,0.202,1.000
-0.269,-0.811,0.000
0.339,0.557,1.000
0.008,-0.360,2.000
-0.488,0.866,2.000
0.083,0.559,1.000
0.951,-0.296,1.000
-0.006,0.070,0.000
-0.228,0.330,1.000
0.001,-0.367,2.000
0.019,-0.420,2.000
-0.823,-0.011,2.000
-0.190,0.404,1.000
-0.337,0.293,1.000
-0.185,-0.880,0.000
-0.620,-0.212,2.000
0.100,-0.187,2.000
-0.334,-0.337,2.000
-0.256,0.052,1.000
-0.208,-0.038,1.000
-0.394,-0.431,2.000
0.044,-0.779,0.000
-0.491,-0.377,2.000
-0.783,-0.020,2.000
-0.181,0.436,1.000
-0.232,0.053,1.000
-0.220,0.054,1.000
-0.775,0.026,2.000
-0.214,-0.001,1.000
-0.227,0.015,1.000
-0.178,0.358,1.000
0.082,-0.118,2.000
0.043,-0.020,2.000
-0.778,0.316,2.000
0.001,0.026,0.000
-0.298,0.363,1.000
0.890,0.178,1.000
-0.033,-0.377,2.000
0.071,-0.710,0.000
-0.820,0.323,2.000
0.006,0.033,0.000
0.003,-0.337,2.000
-0.068,-0.019,1.000
0.223,0.081,0.000
-0.819,0.186,2.000
-0.819,0.542,2.000
-0.018,-0.006,1.000
-0.749,0.322,2.000
-0.004,-0.783,0.000
-0.267,0.453,1.000
-0.245,0.078,1.000
-0.730,-0.087,2.000
0.386,-0.536,0.000
0.261,0.623,1.000
-0.264,0.118,1.000
0.333,0.693,1.000
-0.642,-0.212,2.000
0.417,-0.082,0.000
0.388,-0.048,0.000
-0.200,0.396,1.000
-0.195,0.047,1.000
0.366,0.058,0.000
0.091,-0.089,2.000
0.043,0.115,0.000
0.075,0.618,1.000
-0.289,0.260,1.000
0.003,0.064,0.000
0.124,-0.281,2.000
0.443,-0.158,0.000
-0.439,-0.415,2.000
-0.372,-0.758,0.000
-0.204,0.241,1.000
-0.270,0.058,1.000
0.237,-0.692,0.000
0.217,0.158,0.000
0.201,0.594,1.000
0.256,0.616,1.000
0.191,0.622,1.000
0.480,-0.181,0.000
-0.079,-0.039,1.000
-0.341,-0.322,2.000
0.146,-0.175,2.000
0.463,-0.133,0.000
-0.568,-0.311,2.000
-0.036,-0.038,1.000
0.398,0.025,0.000
0.133,-0.733,0.000
0.427,-0.005,0.000
-0.140,0.458,1.000
0.114,-0.238,2.000
0.337,0.032,0.000
-0.412,-0.696,0.000
-0.188,0.007,1.000
-0.304,-0.350,2.000
0.327,0.159,0.000
-0.739,0.192,2.000
0.001,-0.398,2.000
-0.144,-0.796,0.000
-0.106,-0.047,1.000
0.230,0.090,0.000
0.352,-0.015,0.000
-0.205,0.007,1.000
-0.674,-0.075,2.000
0.759,0.260,1.000
-0.080,-0.050,1.000
-0.261,0.024,1.000
0.393,-0.471,0.000
0.091,-0.021,2.000
-0.768,0.249,2.000
0.572,0.489,1.000
0.219,0.143,0.000
-0.105,-0.333,2.000
0.321,0.069,0.000
0.245,0.097,0.000
-0.141,-0.013,1.000
0.154,-0.223,2.000
0.191,0.132,0.000
-0.170,-0.007,1.000
0.448,-0.141,0.000
0.275,-0.609,0.000
-0.266,0.211,1.000
0.584,0.497,1.000
-0.552,-0.330,2.000
-0.048,-0.027,1.000
-0.240,0.279,1.000
0.961,0.117,1.000
0.123,0.144,0.000
-0.813,-0.535,0.000
0.093,-0.173,2.000
-0.344,0.100,1.000
-0.022,-0.011,1.000
0.340,0.036,0.000
0.350,0.719,1.000
-0.388,-0.457,2.000
0.096,-0.131,2.000
0.228,0.176,0.000
-0.250,-0.414,2.000
-0.525,-0.269,2.000
0.027,-0.274,2.000
0.560,0.541,1.000
-0.402,-0.394,2.000
-0.177,0.354,1.000
0.451,-0.367,0.000
0.143,-0.784,0.000
-0.452,0.812,2.000
-0.616,-0.284,2.000
0.433,-0.604,0.000
0.325,0.043,0.000
0.906,-0.320,1.000
0.140,-0.833,0.000
-0.541,-0.797,0.000
0.082,-0.336,2.000
-0.245,0.281,1.000
0.514,-0.171,0.000
-0.285,-0.861,0.000
-0.011,-0.005,1.000
-0.187,-0.048,1.000
0.260,0.650,1.000
-0.048,0.592,1.000
-0.040,-0.024,1.000
0.017,0.059,0.000
0.317,0.646,1.000
0.034,-0.008,2.000
0.775,0.421,1.000
0.913,0.116,1.000
0.445,0.072,0.000
-0.338,-0.409,2.000
0.119,0.080,0.000
0.097,-0.824,0.000
-0.304,0.160,1.000
-0.131,0.020,1.000
-0.157,-0.031,1.000
-0.168,-0.445,2.000
0.084,0.090,0.000
0.014,0.051,0.000
-0.561,0.815,2.000
0.940,0.274,1.000
0.075,-0.039,2.000
-0.035,-0.396,2.000
0.306,0.096,0.000
0.441,-0.384,0.000
-0.313,0.072,1.000
-0.275,0.249,1.000
-0.522,-0.736,0.000
0.332,0.046,0.000
-0.215,0.414,1.000
0.197,0.208,0.000
-0.216,-0.907,0.000
-0.023,0.526,1.000
-0.780,0.434,2.000
-0.154,-0.328,2.000
0.344,-0.467,0.000
-0.693,-0.704,0.000
0.092,-0.195,2.000
-0.383,-0.844,0.000
-0.401,-0.449,2.000
0.385,-0.394,0.000
-0.237,0.019,1.000
0.184,-0.666,0.000
-0.732,0.404,2.000
-0.140,0.502,1.000
0.000,0.017,0.000
0.018,-0.742,0.000
0.100,-0.271,2.000
0.858,0.356,1.000
-0.181,0.621,1.000
0.444,0.582,1.000
0.261,0.134,0.000
0.298,0.644,1.000
0.557,0.453,1.000
-0.173,0.339,1.000
-0.352,-0.346,2.000
0.060,-0.026,2.000
0.035,-0.353,2.000
0.127,-0.070,2.000
0.556,-0.320,0.000
0.285,-0.716,0.000
-0.060,-0.493,2.000
-0.814,-0.546,0.000
0.510,0.535,1.000
0.216,0.680,1.000
0.351,-0.101,0.000
0.201,0.151,0.000
0.290,0.122,0.000
-0.504,-0.312,2.000
-0.856,0.018,2.000
-0.259,-0.440,2.000
0.330,-0.577,0.000
-0.066,-0.037,1.000
0.610,0.454,1.000
-0.567,-0.647,0.000
0.044,-0.771,0.000
0.360,0.553,1.000
0.211,-0.677,0.000
-0.512,0.807,2.000
0.054,-0.037,2.000
0.023,-0.014,2.000
-0.120,-0.823,0.000
0.121,0.100,0.000
0.245,-0.636,0.000
0.083,0.106,0.000
-0.796,0.185,2.000
-0.451,-0.343,2.000
0.095,-0.752,0.000
-0.190,0.081,1.000
-0.212,0.434,1.000
0.486,-0.144,0.000
0.262,-0.554,0.000
0.322,0.023,0.000
0.241,0.598,1.000
-0.005,0.026,0.000
0.044,0.549,1.000
-0.140,0.002,1.000
0.965,0.016,1.000
0.094,-0.163,2.000
-0.300,0.069,1.000
0.445,-0.534,0.000
0.437,-0.417,0.000
0.048,0.556,1.000
0.947,-0.044,1.000
-0.266,0.156,1.000
0.847,0.270,1.000
-0.748,0.167,2.000
-0.354,-0.434,2.000
0.273,-0.479,0.000
-0.174,0.352,1.000
-0.417,-0.299,2.000
0.082,-0.061,2.000
-0.436,-0.311,2.000
-0.420,-0.803,0.000
0.525,0.529,1.000
-0.289,0.160,1.000
-0.025,-0.343,2.000
0.144,0.157,0.000
0.112,0.539,1.000
-0.008,-0.315,2.000
-0.000,0.008,0.000
0.129,-0.119,2.000
-0.772,0.260,2.000
0.221,-0.725,0.000
-0.765,0.214,2.000
-0.080,-0.040,1.000
0.497,-0.483,0.000
-0.126,-0.025,1.000
0.406,0.577,1.000
0.280,0.165,0.000
-0.383,0.258,1.000
0.383,-0.315,0.000
-0.232,0.120,1.000
0.150,-0.684,0.000
-0.568,0.817,2.000
-0.007,-0.003,1.000
-0.147,0.280,1.000
0.033,0.084,0.000
0.538,0.568,1.000
-0.126,-0.338,2.000
0.460,-0.274,0.000
-0.689,-0.000,2.000
-0.196,0.440,1.000
-0.309,-0.447,2.000
0.140,0.118,0.000
-0.302,0.293,1.000
0.518,0.533,1.000
0.019,-0.002,2.000
-0.245,0.256,1.000
-0.761,0.397,2.000
0.284,0.104,0.000
0.093,-0.072,2.000
0.409,-0.486,0.000
0.100,-0.179,2.000
0.037,0.118,0.000
-0.129,0.024,1.000
0.126,-0.310,2.000
0.391,-0.553,0.000
-0.179,0.379,1.000
0.080,-0.769,0.000
-0.170,0.045,1.000
-0.368,-0.342,2.000
-0.786,0.070,2.000
-0.755,0.168,2.000
0.006,0.042,0.000
0.841,0.198,1.000
0.123,-0.180,2.000
-0.695,0.643,2.000
0.802,0.164,1.000
-0.461,-0.765,0.000
-0.661,-0.211,2.000
-0.665,-0.327,2.000
0.034,0.074,0.000
-0.002,0.553,1.000
0.067,-0.334,2.000
-0.248,-0.480,2.000
-0.372,-0.354,2.000
-0.788,-0.037,2.000
-0.718,0.074,2.000
0.780,0.447,1.000
0.334,-0.012,0.000
0.397,0.627,1.000
-0.179,-0.428,2.000
0.891,0.275,1.000
0.572,0.557,1.000
0.293,0.109,0.000
-0.275,0.279,1.000
-0.073,-0.029,1.000
-0.311,-0.790,0.000
-0.241,0.176,1.000
0.068,-0.126,2.000
0.063,-0.383,2.000
-0.115,-0.743,0.000
0.306,-0.520,0.000
0.220,0.598,1.000
0.956,-0.122,1.000
0.037,0.061,0.000
0.036,-0.794,0.000
0.320,0.036,0.000
-0.229,0.033,1.000
0.512,-0.323,0.000
-0.199,-0.809,0.000
0.211,0.143,0.000
0.067,-0.269,2.000
0.811,0.323,1.000
0.138,0.134,0.000
0.932,0.259,1.000
0.266,0.582,1.000
-0.431,-0.697,0.000
0.049,-0.026,2.000
-0.467,-0.828,0.000
-0.642,0.633,2.000
-0.122,0.471,1.000
0.355,-0.055,0.000
0.016,-0.807,0.000
-0.155,0.444,1.000
-0.649,-0.305,2.000
0.237,0.109,0.000
-0.139,0.002,1.000
0.096,-0.119,2.000
-0.213,0.178,1.000
0.090,-0.773,0.000
-0.112,-0.007,1.000
0.265,0.166,0.000
0.973,-0.080,1.000
0.097,0.520,1.000
-0.162,0.576,1.000
-0.052,-0.828,0.000
-0.694,-0.032,2.000
0.446,-0.101,0.000
-0.026,0.542,1.000
-0.665,0.719,2.000
-0.749,-0.576,0.000
-0.750,0.013,2.000
0.272,-0.601,0.000
0.156,0.098,0.000
0.137,-0.094,2.000
0.150,-0.090,2.000
-0.756,0.052,2.000
0.124,0.180,0.000
0.733,0.318,1.000
-0.534,-0.311,2.000
0.013,0.129,0.000
-0.187,-0.084,1.000
0.987,0.001,1.000
0.231,0.155,0.000
-0.800,-0.081,2.000
-0.391,-0.367,2.000
0.017,-0.770,0.000
-0.307,-0.357,2.000
-0.215,0.063,1.000
-0.279,-0.432,2.000
-0.594,0.788,2.000
-0.713,0.537,2.000
-0.024,-0.014,1.000
-0.668,-0.293,2.000
-0.601,-0.736,0.000
-0.383,-0.409,2.000
0.288,-0.482,0.000
0.073,-0.320,2.000
0.775,0.284,1.000
0.928,0.140,1.000
-0.765,0.303,2.000
0.935,-0.101,1.000
0.118,0.134,0.000
0.467,-0.221,0.000
-0.345,0.217,1.000
0.026,0.663,1.000
-0.238,-0.780,0.000
-0.696,-0.708,0.000
0.392,0.620,1.000
-0.393,-0.398,2.000
0.055,-0.027,2.000
-0.236,0.033,1.000
0.087,0.115,0.000
0.295,-0.620,0.000
0.150,-0.127,2.000
0.834,0.287,1.000
-0.034,-0.725,0.000
0.425,-0.404,0.000
-0.548,-0.265,2.000
-0.530,-0.318,2.000
0.071,-0.018,2.000
0.473,-0.358,0.000
0.112,0.145,0.000
-0.139,-0.437,2.000
-0.375,-0.442,2.000
-0.124,-0.035,1.000
0.020,0.002,2.000
0.103,-0.051,2.000
0.380,-0.305,0.000
-0.279,0.954,2.000
-0.073,-0.029,1.000
-0.291,0.100,1.000
0.053,0.137,0.000
0.009,-0.001,2.000
0.300,0.122,0.000
-0.502,-0.260,2.000
-0.182,-0.452,2.000
0.072,0.073,0.000
0.264,-0.615,0.000
0.331,0.131,0.000
-0.587,0.787,2.000
0.063,0.099,0.000
-0.807,0.371,2.000
0.010,-0.312,2.000
0.311,0.040,0.000
-0.656,-0.263,2.000
-0.113,0.480,1.000
0.860,0.305,1.000
0.009,-0.001,2.000
-0.033,-0.032,1.000
-0.163,0.038,1.000
-0.140,-0.011,1.000
0.805,0.336,1.000
0.190,0.123,0.000
-0.014,-0.873,0.000
0.086,-0.058,2.000
0.064,0.101,0.000
-0.132,0.473,1.000
0.031,-0.332,2.000
0.452,-0.073,0.000
-0.784,0.431,2.000
0.429,-0.394,0.000
-0.251,0.060,1.000
-0.617,-0.684,0.000
0.293,-0.584,0.000
0.290,0.148,0.000
0.134,-0.213,2.000
-0.071,-0.466,2.000
-0.312,0.049,1.000
0.137,-0.674,0.000
0.020,0.052,0.000
-0.579,-0.738,0.000
-0.547,0.726,2.000
-0.091,-0.357,2.000
0.940,-0.039,1.000
0.064,0.129,0.000
0.935,0.167,1.000
0.076,-0.037,2.000
0.704,0.426,1.000
0.309,0.555,1.000
0.039,0.114,0.000
0.085,-0.048,2.000
-0.292,0.168,1.000
0.573,0.529,1.000
0.095,0.678,1.000
-0.618,-0.312,2.000
0.267,0.479,1.000
-0.103,-0.314,2.000
0.385,-0.011,0.000
0.008,0.025,0.000
0.368,-0.065,0.000
-0.126,-0.421,2.000
0.340,-0.606,0.000
0.409,-0.086,0.000
0.973,-0.000,1.000
0.808,0.427,1.000
-0.669,0.719,2.000
-0.156,-0.454,2.000
0.105,-0.120,2.000
0.484,0.522,1.000
-0.293,-0.398,2.000
-0.739,0.595,2.000
0.304,0.140,0.000
-0.265,0.198,1.000
0.060,-0.014,2.000
0.283,0.177,0.000
0.096,-0.027,2.000
0.031,-0.366,2.000
-0.247,-0.797,0.000
-0.471,-0.419,2.000
-0.405,-0.369,2.000
0.785,0.319,1.000
0.964,-0.109,1.000
-0.226,0.305,1.000
0.104,0.118,0.000
-0.233,0.293,1.000
-0.587,-0.265,2.000
-0.385,-0.837,0.000
0.610,0.465,1.000
0.148,0.668,1.000
0.474,0.603,1.000
-0.103,-0.011,1.000
-0.346,0.180,1.000
0.415,0.077,0.000
0.128,0.532,1.000
0.111,-0.040,2.000
-0.014,-0.015,1.000
0.048,0.617,1.000
0.001,0.041,0.000
0.013,0.081,0.000
-0.402,-0.773,0.000
0.965,0.043,1.000
0.444,-0.250,0.000
0.020,0.059,0.000
0.098,-0.065,2.000
-0.263,0.262,1.000
0.813,0.309,1.000
0.520,-0.201,0.000
-0.263,0.244,1.000
0.024,0.070,0.000
0.291,0.100,0.000
-0.011,-0.010,1.000
-0.765,0.508,2.000
-0.744,0.293,2.000
0.621,0.435,1.000
-0.029,-0.020,1.000
0.311,0.106,0.000
0.312,-0.611,0.000
-0.035,-0.017,1.000
-0.637,-0.216,2.000
0.324,-0.541,0.000
-0.224,0.249,1.000
0.124,-0.798,0.000
0.907,0.104,1.000
0.841,0.252,1.000
0.009,-0.741,0.000
-0.089,-0.385,2.000
-0.219,0.395,1.000
0.270,-0.728,0.000
-0.637,-0.588,0.000
-0.142,0.542,1.000
0.201,0.081,0.000
0.456,0.514,1.000
-0.039,0.605,1.000
0.210,-0.638,0.000
-0.222,0.278,1.000
0.100,0.123,0.000
0.509,-0.488,0.000
0.260,0.617,1.000
-0.187,-0.402,2.000
0.299,0.094,0.000
0.049,-0.336,2.000
-0.846,0.390,2.000
0.151,0.577,1.000
0.048,0.004,2.000
-0.132,-0.054,1.000
0.973,-0.088,1.000
-0.274,0.241,1.000
0.849,0.318,1.000
0.055,0.116,0.000
0.716,0.464,1.000
-0.227,0.089,1.000
-0.045,-0.022,1.000
-0.024,0.606,1.000
0.050,-0.658,0.000
0.318,-0.657,0.000
-0.008,-0.366,2.000
-0.233,0.531,1.000
0.703,0.510,1.000
-0.229,0.071,1.000
0.801,0.315,1.000
0.129,0.183,0.000
-0.243,-0.853,0.000
0.361,0.514,1.000
0.220,-0.708,0.000
-0.299,-0.754,0.000
-0.041,-0.022,1.000
0.360,0.568,1.000
0.110,-0.057,2.000
0.065,-0.277,2.000
-0.306,-0.772,0.000
-0.747,-0.648,0.000
0.886,0.080,1.000
-0.029,-0.006,1.000
-0.351,0.331,1.000
0.938,-0.238,1.000
-0.500,-0.340,2.000
0.107,-0.035,2.000
-0.091,-0.409,2.000
0.097,-0.079,2.000
-0.713,0.656,2.000
-0.243,-0.361,2.000
0.069,0.592,1.000
-0.195,-0.413,2.000
-0.114,0.485,1.000
-0.228,0.150,1.000
-0.166,-0.036,1.000
0.499,-0.113,0.000
-0.143,-0.410,2.000
-0.743,0.387,2.000
0.516,0.620,1.000
0.989,-0.023,1.000
0.134,0.604,1.000
0.121,-0.133,2.000
-0.840,0.267,2.000
0.196,0.103,0.000
-0.555,-0.288,2.000
0.959,0.110,1.000
-0.074,-0.468,2.000
-0.042,-0.801,0.000
-0.236,0.373,1.000
-0.296,0.241,1.000
0.118,0.123,0.000
0.138,-0.082,2.000
-0.770,0.226,2.000
0.024,-0.776,0.000
-0.185,-0.010,1.000
0.027,-0.310,2.000
-0.141,0.332,1.000
0.908,0.081,1.000
0.320,0.126,0.000
0.072,-0.721,0.000
0.699,0.480,1.000
0.827,0.315,1.000
0.045,0.119,0.000
-0.155,-0.404,2.000
-0.368,-0.383,2.000
0.877,-0.424,1.000
-0.271,0.098,1.000
0.341,-0.519,0.000
0.857,0.135,1.000
-0.131,0.001,1.000
0.295,-0.643,0.000
-0.246,-0.407,2.000
0.097,-0.228,2.000
0.188,0.128,0.000
0.378,-0.470,0.000
0.357,0.098,0.000
-0.251,0.046,1.000
0.057,0.120,0.000
0.297,0.610,1.000
-0.089,0.410,1.000
0.942,-0.303,1.000
0.024,-0.013,2.000
0.115,0.107,0.000
0.737,0.407,1.000
0.296,0.113,0.000
-0.056,-0.041,1.000
-0.353,-0.752,0.000
-0.117,-0.022,1.000
0.158,0.134,0.000
0.284,-0.645,0.000
0.915,0.106,1.000
-0.267,0.228,1.000
-0.049,-0.014,1.000
0.175,-0.178,2.000
0.043,-0.319,2.000
-0.117,0.412,1.000
-0.541,-0.287,2.000
0.142,-0.274,2.000
0.146,0.165,0.000
-0.667,-0.705,0.000
-0.255,-0.031,1.000
0.114,-0.819,0.000
-0.285,-0.398,2.000
0.422,-0.198,0.000
0.373,-0.508,0.000
0.033,0.061,0.000
-0.039,-0.299,2.000
-0.649,-0.174,2.000
0.004,0.048,0.000
-0.440,-0.292,2.000
0.373,0.016,0.000
0.086,0.569,1.000
-0.255,0.074,1.000
-0.419,-0.401,2.000
-0.714,0.542,2.000
0.143,-0.198,2.000
-0.693,0.413,2.000
0.229,0.086,0.000
0.358,-0.577,0.000
0.067,0.135,0.000
0.997,-0.011,1.000
0.084,-0.013,2.000
-0.515,-0.295,2.000
0.394,-0.280,0.000
-0.239,0.120,1.000
-0.654,0.633,2.000
-0.018,-0.008,1.000
0.080,-0.080,2.000
0.401,0.099,0.000
-0.795,-0.565,0.000
0.161,0.166,0.000
0.081,0.621,1.000
0.003,0.077,0.000
0.031,0.074,0.000
-0.161,-0.024,1.000
0.241,-0.681,0.000
0.652,0.384,1.000
-0.722,-0.183,2.000
0.554,0.514,1.000
-0.132,-0.006,1.000
-0.024,-0.328,2.000
-0.268,0.184,1.000
-0.225,0.479,1.000
-0.742,0.372,2.000
0.735,0.427,1.000
0.368,0.029,0.000
0.042,0.098,0.000
-0.773,0.605,2.000
-0.000,0.004,0.000
0.069,-0.283,2.000
-0.215,0.143,1.000
-0.006,-0.314,2.000
-0.202,0.049,1.000
0.951,0.053,1.000
0.321,-0.006,0.000
0.089,-0.353,2.000
0.234,-0.617,0.000
0.138,-0.289,2.000
-0.427,-0.704,0.000
-0.260,0.074,1.000
-0.078,-0.026,1.000
0.292,0.010,0.000
-0.565,-0.328,2.000
-0.179,0.056,1.000
0.190,-0.705,0.000
-0.571,-0.218,2.000
0.118,0.168,0.000
0.436,-0.231,0.000
-0.746,-0.054,2.000
-0.026,-0.019,1.000
0.397,0.571,1.000
0.211,0.142,0.000
-0.236,-0.037,1.000
0.127,-0.229,2.000
-0.000,0.010,0.000
0.475,0.509,1.000
-0.739,0.414,2.000
0.369,-0.521,0.000
0.025,-0.010,2.000
-0.112,-0.427,2.000
0.259,0.112,0.000
-0.226,0.399,1.000
0.132,-0.757,0.000
-0.246,0.132,1.000
0.137,0.138,0.000
-0.723,0.269,2.000
0.361,-0.474,0.000
0.006,0.001,2.000
-0.160,-0.012,1.000
-0.127,0.483,1.000
-0.779,0.494,2.000
-0.234,0.038,1.000
0.115,-0.178,2.000
-0.119,-0.053,1.000
-0.012,-0.009,1.000
-0.152,-0.482,2.000
-0.109,0.015,1.000
0.417,-0.443,0.000
0.322,-0.616,0.000
-0.018,-0.845,0.000
0.224,0.099,0.000
0.040,-0.019,2.000
0.433,0.580,1.000
0.415,-0.152,0.000
0.255,0.098,0.000
-0.755,0.625,2.000
-0.393,-0.755,0.000
-0.095,0.499,1.000
-0.152,0.540,1.000
-0.334,0.145,1.000
0.214,-0.772,0.000
0.311,0.165,0.000
0.021,0.080,0.000
0.251,-0.740,0.000
0.791,0.196,1.000
-0.761,0.167,2.000
0.437,-0.159,0.000
0.004,0.018,0.000
0.092,-0.242,2.000
0.423,-0.152,0.000
-0.775,0.163,2.000
0.924,0.194,1.000
-0.398,-0.357,2.000
0.959,-0.225,1.000
-0.045,0.492,1.000
0.194,-0.599,0.000
0.752,0.385,1.000
-0.718,0.368,2.000
0.453,-0.066,0.000
-0.352,-0.364,2.000
-0.216,-0.013,1.000
-0.206,0.004,1.000
0.705,0.489,1.000
-0.126,0.463,1.000
-0.295,0.327,1.000
0.129,0.705,1.000
-0.718,0.273,2.000
0.039,0.586,1.000
0.083,-0.159,2.000
-0.255,0.198,1.000
0.007,0.001,2.000
0.020,-0.003,2.000
0.393,-0.422,0.000
0.140,-0.123,2.000
-0.505,-0.678,0.000
0.010,0.042,0.000
-0.191,-0.015,1.000
0.001,0.035,0.000
-0.042,-0.836,0.000
0.032,0.051,0.000
0.760,0.198,1.000
-0.303,0.351,1.000
-0.809,0.425,2.000
0.047,-0.134,2.000
0.423,-0.064,0.000
0.449,-0.208,0.000
0.230,0.619,1.000
0.341,0.107,0.000
0.023,-0.845,0.000
0.225,0.603,1.000
-0.168,0.374,1.000
0.312,0.581,1.000
-0.288,0.200,1.000
-0.067,-0.752,0.000
-0.079,-0.438,2.000
-0.762,0.391,2.000
0.023,0.101,0.000
-0.266,0.374,1.000
-0.211,0.145,1.000
0.586,0.571,1.000
-0.829,0.353,2.000
-0.215,0.344,1.000
0.488,-0.215,0.000
-0.033,0.591,1.000
-0.137,-0.048,1.000
0.393,0.048,0.000
-0.717,0.572,2.000
-0.088,-0.844,0.000
0.716,0.454,1.000
0.023,0.049,0.000
-0.815,0.446,2.000
0.141,0.103,0.000
-0.203,0.068,1.000
-0.740,0.352,2.000
-0.583,0.696,2.000
0.501,-0.440,0.000
-0.712,-0.071,2.000
-0.340,-0.350,2.000
0.030,-0.291,2.000
0.476,-0.353,0.000
0.727,0.276,1.000
0.043,-0.019,2.000
0.438,0.610,1.000
0.046,-0.363,2.000
-0.646,0.708,2.000
-0.042,-0.477,2.000
-0.457,0.885,2.000
0.739,0.483,1.000
-0.087,-0.023,1.000
0.324,-0.374,0.000
-0.209,0.096,1.000
-0.708,0.384,2.000
-0.011,-0.408,2.000
0.131,-0.178,2.000
-0.431,-0.335,2.000
-0.771,0.133,2.000
0.981,-0.175,1.000
0.395,0.081,0.000
0.192,0.678,1.000
0.102,-0.057,2.000
-0.704,-0.628,0.000
-0.464,-0.359,2.000
0.057,-0.041,2.000
-0.128,-0.036,1.000
0.167,-0.187,2.000
-0.212,0.004,1.000
0.170,-0.161,2.000
-0.001,0.012,0.000
0.056,0.129,0.000
-0.741,-0.121,2.000
-0.246,0.264,1.000
-0.147,0.004,1.000
-0.365,0.923,2.000
0.115,-0.186,2.000
-0.498,-0.321,2.000
0.093,-0.158,2.000
0.156,0.084,0.000
-0.003,-0.301,2.000
0.212,0.094,0.000
-0.344,-0.406,2.000
0.673,0.487,1.000
0.056,-0.273,2.000
-0.747,-0.104,2.000
-0.247,0.179,1.000
0.148,0.170,0.000
0.262,0.100,0.000
0.217,0.158,0.000
0.145,-0.682,0.000
-0.224,0.269,1.000
0.104,-0.310,2.000
0.359,-0.167,0.000
0.304,0.131,0.000
0.039,0.581,1.000
0.028,0.480,1.000
-0.371,-0.806,0.000
-0.172,-0.399,2.000
0.086,-0.179,2.000
-0.711,0.658,2.000
-0.038,-0.034,1.000
0.282,-0.608,0.000
-0.530,-0.283,2.000
-0.588,0.766,2.000
0.358,-0.491,0.000
-0.258,0.109,1.000
-0.703,0.561,2.000
0.034,-0.795,0.000
-0.228,0.159,1.000
0.311,-0.520,0.000
-0.124,0.429,1.000
0.185,-0.216,2.000
0.822,0.294,1.000
-0.226,0.114,1.000
0.299,0.125,0.000
-0.586,-0.238,2.000
-0.812,0.126,2.000
-0.604,0.559,2.000
-0.781,-0.013,2.000
-0.742,-0.094,2.000
-0.179,0.438,1.000
0.083,-0.185,2.000
-0.711,-0.103,2.000
0.070,0.591,1.000
-0.299,0.906,2.000
0.102,-0.025,2.000
0.332,-0.576,0.000
-0.162,-0.020,1.000
0.037,0.101,0.000
-0.422,-0.318,2.000
-0.285,-0.424,2.000
0.413,-0.416,0.000
0.516,-0.318,0.000
-0.687,0.472,2.000
-0.262,0.187,1.000
-0.732,-0.617,0.000
0.158,0.146,0.000
-0.230,0.370,1.000
0.322,0.135,0.000
-0.060,-0.400,2.000
0.441,-0.390,0.000
-0.496,-0.351,2.000
-0.502,-0.338,2.000
-0.817,0.511,2.000
0.219,0.093,0.000
-0.715,-0.070,2.000
-0.292,0.251,1.000
0.176,0.536,1.000
-0.744,0.284,2.000
0.111,-0.210,2.000
-0.667,0.732,2.000
-0.769,-0.015,2.000
0.141,-0.683,0.000
-0.101,-0.752,0.000
0.530,0.566,1.000
-0.003,-0.807,0.000
-0.468,0.778,2.000
0.202,-0.628,0.000
0.083,-0.049,2.000
0.367,0.061,0.000
-0.822,0.445,2.000
0.144,-0.276,2.000
-0.670,0.728,2.000
-0.213,0.324,1.000
0.682,0.501,1.000
-0.477,-0.359,2.000
-0.054,-0.782,0.000
0.065,0.120,0.000
0.515,0.674,1.000
-0.865,0.472,2.000
0.026,0.051,0.000
0.320,0.000,0.000
0.412,-0.166,0.000
-0.188,0.345,1.000
-0.880,-0.444,0.000
-0.278,-0.853,0.000
0.144,0.148,0.000
0.120,-0.157,2.000
0.141,-0.185,2.000
0.502,-0.067,0.000
0.093,0.161,0.000
-0.005,0.051,0.000
0.949,-0.118,1.000
-0.161,-0.464,2.000
0.089,0.120,0.000
0.177,-0.743,0.000
-0.360,-0.875,0.000
-0.699,-0.144,2.000
0.277,0.049,0.000
-0.174,0.406,1.000
-0.288,0.452,1.000
-0.071,0.605,1.000
-0.259,0.208,1.000
0.238,0.126,0.000
-0.197,-0.408,2.000
-0.291,-0.438,2.000
-0.064,-0.047,1.000
0.221,0.604,1.000
0.316,-0.582,0.000
0.128,-0.696,0.000
-0.074,0.518,1.000
0.140,-0.759,0.000
-0.768,0.489,2.000
-0.165,-0.046,1.000
-0.417,-0.439,2.000
0.949,-0.308,1.000
-0.764,0.370,2.000
0.458,-0.343,0.000
0.044,0.079,0.000
0.384,-0.524,0.000
0.266,-0.775,0.000
-0.644,-0.211,2.000
0.028,0.043,0.000
0.084,-0.731,0.000
-0.214,0.216,1.000
-0.191,-0.400,2.000
0.348,-0.034,0.000
0.359,-0.436,0.000
-0.075,-0.841,0.000
-0.726,0.455,2.000
0.221,0.190,0.000
-0.221,-0.369,2.000
-0.750,0.117,2.000
0.550,0.581,1.000
0.448,-0.383,0.000
0.082,0.138,0.000
-0.265,0.113,1.000
