x, y, category
4.181059099990295375e-02,8.464642354887348674e-02,0.000000000000000000e+00
1.379638377576616719e-02,9.349703798867108062e-02,0.000000000000000000e+00
1.483673368063257239e-02,9.343886468809745049e-02,0.000000000000000000e+00
5.190323234620897869e-02,7.922082023744782264e-02,0.000000000000000000e+00
1.334783717577157740e-02,9.386518481511792189e-02,0.000000000000000000e+00
-2.874799197199054326e-03,9.486594226481974423e-02,0.000000000000000000e+00
1.495267591343176113e-02,9.382549095962132435e-02,0.000000000000000000e+00
3.657755631697807985e-02,8.779465500379153575e-02,0.000000000000000000e+00
3.195688635717522375e-02,8.968617671794269774e-02,0.000000000000000000e+00
3.777119777377523774e-02,8.750567586867373515e-02,0.000000000000000000e+00
3.603170422085536645e-02,8.834419503290526221e-02,0.000000000000000000e+00
3.004441800664485809e-02,9.066094677580849304e-02,0.000000000000000000e+00
4.158078509406692297e-02,8.609428817975316173e-02,0.000000000000000000e+00
6.412363808051160623e-03,9.549452111605427618e-02,0.000000000000000000e+00
2.809009725165192289e-02,9.159924803053054454e-02,0.000000000000000000e+00
5.181404059226110692e-02,8.070907529791560009e-02,0.000000000000000000e+00
4.692807554487144622e-02,8.375917383887993006e-02,0.000000000000000000e+00
1.008594758375683416e-02,9.557892539901752249e-02,0.000000000000000000e+00
1.738554511427029339e-02,9.462575752272683882e-02,0.000000000000000000e+00
3.448425219239063810e-02,8.992430909926081573e-02,0.000000000000000000e+00
1.909534456988839710e-02,9.449966500778302081e-02,0.000000000000000000e+00
3.229636000350891850e-02,9.094535645060997098e-02,0.000000000000000000e+00
6.055508207283601119e-02,7.527621554738407605e-02,0.000000000000000000e+00
3.732133446480095842e-03,9.663763055094931609e-02,0.000000000000000000e+00
4.436377234633112621e-02,8.604632492063557514e-02,0.000000000000000000e+00
3.533432070528093327e-02,9.023842853253938312e-02,0.000000000000000000e+00
1.227526305556991132e-02,9.622993296903099847e-02,0.000000000000000000e+00
6.960543706395497243e-02,6.771542731184541919e-02,0.000000000000000000e+00
-1.336875940638236528e-03,9.720052784935037660e-02,0.000000000000000000e+00
2.598625784026217106e-02,9.377578656303547922e-02,0.000000000000000000e+00
6.305752839692395362e-02,7.424557730337802419e-02,0.000000000000000000e+00
3.594606925251741386e-02,9.064232808417241327e-02,0.000000000000000000e+00
4.382330942905109800e-02,8.721916640565047230e-02,0.000000000000000000e+00
3.566358727908842952e-02,9.096871927637394106e-02,0.000000000000000000e+00
-8.590537318460534505e-03,9.743180139750881597e-02,0.000000000000000000e+00
5.216652543605700132e-02,8.285517964195032725e-02,0.000000000000000000e+00
2.297175586707040154e-02,9.527969101829696086e-02,0.000000000000000000e+00
2.510177794494891299e-02,9.484427106973448984e-02,0.000000000000000000e+00
6.996519719543081717e-02,6.892053481176896312e-02,0.000000000000000000e+00
3.815556604311503425e-02,9.060339755138789586e-02,0.000000000000000000e+00
4.520552138027578853e-02,8.741257140281920301e-02,0.000000000000000000e+00
3.908382328532667566e-02,9.042480576980892193e-02,0.000000000000000000e+00
3.432529405193285310e-02,9.244284110706484092e-02,0.000000000000000000e+00
2.306635956472153845e-02,9.597698519291306130e-02,0.000000000000000000e+00
4.792602681924959529e-02,8.640884523127721761e-02,0.000000000000000000e+00
5.846032674191555673e-02,7.978443916393661295e-02,0.000000000000000000e+00
6.558182051052863226e-02,7.417536863807294711e-02,0.000000000000000000e+00
2.127577039298341258e-02,9.679935976466290393e-02,0.000000000000000000e+00
5.209318163384287631e-02,8.443286593810507557e-02,0.000000000000000000e+00
5.768882616758500004e-02,8.083601752474146862e-02,0.000000000000000000e+00
5.574288103368664482e-02,8.231079869928722981e-02,0.000000000000000000e+00
5.824869293598376740e-02,8.068035769811994495e-02,0.000000000000000000e+00
4.200709287658766639e-02,9.031914790177232588e-02,0.000000000000000000e+00
2.229350941298955877e-02,9.718578987843548567e-02,0.000000000000000000e+00
6.013963768731107190e-02,7.965711698071931135e-02,0.000000000000000000e+00
3.811409970916663885e-03,9.983726486374625009e-02,0.000000000000000000e+00
5.041474348509797365e-02,8.637334044351752116e-02,0.000000000000000000e+00
6.826948754739413372e-02,7.322083974290778674e-02,0.000000000000000000e+00
3.163660098281041028e-02,9.508508709306526252e-02,0.000000000000000000e+00
1.762561071609351077e-02,9.874938058908358518e-02,0.000000000000000000e+00
4.473174115251565830e-02,8.989576001074502110e-02,0.000000000000000000e+00
5.330737997579514109e-02,8.520911684300044864e-02,0.000000000000000000e+00
2.417857598579736117e-02,9.766156275091192329e-02,0.000000000000000000e+00
6.534139296800742236e-02,7.663563640536753818e-02,0.000000000000000000e+00
2.248235968302966445e-02,9.827113480540829171e-02,0.000000000000000000e+00
6.198513169950448792e-02,7.962844916020976604e-02,0.000000000000000000e+00
4.236934271236820343e-02,9.169448895213223871e-02,0.000000000000000000e+00
6.634310092752364330e-02,7.630103215551936602e-02,0.000000000000000000e+00
4.236042224676596357e-02,9.191889480601835027e-02,0.000000000000000000e+00
4.228820963591092136e-02,9.206220707587345342e-02,0.000000000000000000e+00
4.323770005356673829e-02,9.173068186042077077e-02,0.000000000000000000e+00
4.034528213229415100e-02,9.314810233587317301e-02,0.000000000000000000e+00
3.996483761421400216e-02,9.342075024419146945e-02,0.000000000000000000e+00
1.306870074910347970e-02,1.008670806014452803e-01,0.000000000000000000e+00
4.072849142417871854e-02,9.330864346484338268e-02,0.000000000000000000e+00
4.977867798693330625e-02,8.892564450946105481e-02,0.000000000000000000e+00
4.019610743538670067e-02,9.375688806271501030e-02,0.000000000000000000e+00
6.229020156021509991e-02,8.090998692597706210e-02,0.000000000000000000e+00
3.540822702833103935e-02,9.588110731576451884e-02,0.000000000000000000e+00
2.934924344789897541e-02,9.801023049170186352e-02,0.000000000000000000e+00
2.678911015722695854e-02,9.884432732129198873e-02,0.000000000000000000e+00
5.146051811110087526e-02,8.865758084318897669e-02,0.000000000000000000e+00
2.989367052860811627e-02,9.815922845138881636e-02,0.000000000000000000e+00
5.895305707231509457e-02,8.410669911659388043e-02,0.000000000000000000e+00
4.571093676302873110e-02,9.208943557935332647e-02,0.000000000000000000e+00
1.981851975047691991e-02,1.009839307741316611e-01,0.000000000000000000e+00
3.167985986780846169e-02,9.801789937082135140e-02,0.000000000000000000e+00
2.991440629648644406e-02,9.867555187005318251e-02,0.000000000000000000e+00
3.483487981352295648e-02,9.715400926326828168e-02,0.000000000000000000e+00
5.040010810740055275e-02,9.018233530426969513e-02,0.000000000000000000e+00
1.976318930317798317e-02,1.015042609024681547e-01,0.000000000000000000e+00
4.205866726919092052e-02,9.458044871404366893e-02,0.000000000000000000e+00
2.940138090269984669e-02,9.935122402389461038e-02,0.000000000000000000e+00
3.383972974069115319e-02,9.803424785109897399e-02,0.000000000000000000e+00
5.968946233773168158e-02,8.493387602781835022e-02,0.000000000000000000e+00
2.178657486363415330e-02,1.016007604381519991e-01,0.000000000000000000e+00
5.839642799844876192e-02,8.606985954180046416e-02,0.000000000000000000e+00
6.143221978965639901e-02,8.405391162142904216e-02,0.000000000000000000e+00
4.038476151625210175e-02,9.606707495832315924e-02,0.000000000000000000e+00
4.070943751875535400e-03,1.042309620092191497e-01,0.000000000000000000e+00
3.163322250381209177e-02,9.950316292987232414e-02,0.000000000000000000e+00
5.657726982164366925e-02,8.787176404955186759e-02,0.000000000000000000e+00
5.602658879302728490e-02,8.834234493432693847e-02,0.000000000000000000e+00
3.070642848039583164e-02,1.001069328112937917e-01,0.000000000000000000e+00
2.225085946933073530e-02,1.024213658882326683e-01,0.000000000000000000e+00
6.908112270640266728e-02,7.895574467882156278e-02,0.000000000000000000e+00
2.891134122070556506e-02,1.009521653042372152e-01,0.000000000000000000e+00
2.421560872576180093e-02,1.022830573822727379e-01,0.000000000000000000e+00
4.887364811124445679e-02,9.316984630422937841e-02,0.000000000000000000e+00
3.437098462896304163e-02,9.954367567215230417e-02,0.000000000000000000e+00
6.142835995662212362e-02,8.566176952619473928e-02,0.000000000000000000e+00
5.777603068156265953e-02,8.828593694714439999e-02,0.000000000000000000e+00
3.911087196784064635e-02,9.810163250680688229e-02,0.000000000000000000e+00
6.425529475678345981e-02,8.394034744351652755e-02,0.000000000000000000e+00
3.683825038525379708e-02,9.919083814751909756e-02,0.000000000000000000e+00
2.195848565642993799e-02,1.036092573381622306e-01,0.000000000000000000e+00
6.425065038109983862e-02,8.432141758017726307e-02,0.000000000000000000e+00
-1.191401352993205114e-03,1.061039223713120816e-01,0.000000000000000000e+00
1.849441283469071759e-02,1.045880142286789438e-01,0.000000000000000000e+00
1.626487552498466146e-02,1.050590505439329692e-01,0.000000000000000000e+00
4.546255087458105082e-02,9.621008782685015748e-02,0.000000000000000000e+00
5.696823004926415690e-02,8.999521962508336137e-02,0.000000000000000000e+00
4.772659632784132661e-02,9.533102882016716850e-02,0.000000000000000000e+00
4.054508730911515063e-02,9.870796935753706203e-02,0.000000000000000000e+00
3.265606549009817533e-02,1.016961305898078510e-01,0.000000000000000000e+00
5.104394020877904559e-02,9.393834165470778264e-02,0.000000000000000000e+00
2.120019843827983599e-02,1.048896645513434783e-01,0.000000000000000000e+00
5.174264097106179988e-02,9.378381273704958221e-02,0.000000000000000000e+00
4.063286400809626442e-02,9.921244415546232043e-02,0.000000000000000000e+00
1.964076126385513529e-02,1.054980260498792899e-01,0.000000000000000000e+00
4.068775014527728495e-02,9.940610789184151086e-02,0.000000000000000000e+00
3.309672579032556933e-02,1.022896296732651727e-01,0.000000000000000000e+00
7.171699062431222127e-02,8.022935345103705818e-02,0.000000000000000000e+00
3.683511480781791886e-02,1.012165229748581002e-01,0.000000000000000000e+00
4.177671447142631417e-02,9.938747730295104110e-02,0.000000000000000000e+00
4.159820830137339609e-02,9.957071807230491456e-02,0.000000000000000000e+00
4.600130261085462469e-02,9.772519280140225251e-02,0.000000000000000000e+00
2.660081033915681972e-02,1.047871383420468094e-01,0.000000000000000000e+00
6.741359762930435040e-02,8.464625599480632423e-02,0.000000000000000000e+00
4.297452444475799438e-02,9.942045251687661733e-02,0.000000000000000000e+00
5.438074392206407315e-02,9.378510092251700347e-02,0.000000000000000000e+00
3.393154844101527873e-02,1.030691749438678029e-01,0.000000000000000000e+00
4.158126968733941858e-02,1.003360212339254043e-01,0.000000000000000000e+00
6.746974997957974618e-02,8.524016852523796928e-02,0.000000000000000000e+00
6.322811947167536473e-02,8.855513960943262042e-02,0.000000000000000000e+00
3.608199452953529673e-02,1.027602640547129326e-01,0.000000000000000000e+00
9.876283961850093607e-02,4.614410110694316253e-02,0.000000000000000000e+00
6.450644889211165633e-02,8.800061914817022823e-02,0.000000000000000000e+00
3.396362740433726823e-02,1.037954589533003347e-01,0.000000000000000000e+00
3.876286658588155160e-02,1.022072396187649751e-01,0.000000000000000000e+00
5.216086788085735199e-02,9.617690935465966762e-02,0.000000000000000000e+00
4.666281680815421995e-02,9.907184230286679438e-02,0.000000000000000000e+00
7.466139155715104114e-02,8.025110219282119428e-02,0.000000000000000000e+00
3.307762448346022316e-02,1.046057739209554222e-01,0.000000000000000000e+00
3.557616957659107126e-02,1.038883425990956288e-01,0.000000000000000000e+00
5.480299320641534438e-02,9.527359497786473674e-02,0.000000000000000000e+00
4.154194541226218645e-02,1.018660254177664315e-01,0.000000000000000000e+00
8.068569705621558841e-02,7.492831945440521502e-02,0.000000000000000000e+00
3.810321897045193529e-02,1.034147662399310108e-01,0.000000000000000000e+00
7.439582327762409020e-02,8.144805130803249582e-02,0.000000000000000000e+00
2.843896915035969489e-02,1.066856271076776774e-01,0.000000000000000000e+00
7.793594887745333710e-02,7.834973062447202208e-02,0.000000000000000000e+00
5.994360931192029701e-02,9.296004809421948289e-02,0.000000000000000000e+00
4.596804356726329199e-02,1.007168319412495711e-01,0.000000000000000000e+00
7.273211741060617297e-02,8.360104540804565165e-02,0.000000000000000000e+00
3.525998723985335898e-02,1.051570417559322540e-01,0.000000000000000000e+00
3.890457714343371204e-02,1.039706614722148703e-01,0.000000000000000000e+00
4.964443050308592342e-02,9.940377021204956087e-02,0.000000000000000000e+00
6.654952510171646685e-02,8.910148241050021289e-02,0.000000000000000000e+00
4.653203748014980712e-02,1.011184325314934407e-01,0.000000000000000000e+00
3.354413315452212802e-02,1.062413925702225398e-01,0.000000000000000000e+00
7.779936951818493263e-02,7.988738902724355773e-02,0.000000000000000000e+00
1.545388463751389170e-02,1.105360969787563957e-01,0.000000000000000000e+00
7.990389987282779660e-02,7.806889609485793968e-02,0.000000000000000000e+00
5.316071710044973503e-02,9.836502620542098008e-02,0.000000000000000000e+00
6.928959431674212854e-02,8.788098097495095073e-02,0.000000000000000000e+00
2.317556808292237092e-02,1.095874181665213443e-01,0.000000000000000000e+00
5.295292873639095149e-02,9.881756421447188132e-02,0.000000000000000000e+00
4.478533593407391794e-02,1.028864997508794205e-01,0.000000000000000000e+00
6.010191827798755382e-02,9.487661490428110633e-02,0.000000000000000000e+00
6.523679303762472403e-02,9.154478666330191639e-02,0.000000000000000000e+00
6.752014008831297431e-02,8.999895728391926752e-02,0.000000000000000000e+00
5.869953488030404953e-02,9.610234511836580895e-02,0.000000000000000000e+00
7.308037579317429311e-02,8.580844546440598297e-02,0.000000000000000000e+00
4.895025361066431685e-02,1.016378759184672631e-01,0.000000000000000000e+00
2.875938391438727371e-02,1.091872588780768566e-01,0.000000000000000000e+00
5.103418329062144043e-02,1.008318715435766316e-01,0.000000000000000000e+00
6.067353248596620008e-02,9.546146427472122775e-02,0.000000000000000000e+00
3.235818720123029291e-02,1.084884830455684762e-01,0.000000000000000000e+00
2.133604724085818444e-02,1.112844591634156305e-01,0.000000000000000000e+00
3.543813399742808817e-02,1.077324043944930115e-01,0.000000000000000000e+00
3.568678544793915663e-02,1.077556503433197838e-01,0.000000000000000000e+00
4.076825986109588323e-02,1.060447564337746312e-01,0.000000000000000000e+00
5.947059154782208257e-02,9.692019741433945124e-02,0.000000000000000000e+00
2.760562188584728474e-02,1.104126809603889620e-01,0.000000000000000000e+00
6.860389015420902126e-02,9.093575362285960528e-02,0.000000000000000000e+00
5.351832059337324060e-02,1.006697022484764892e-01,0.000000000000000000e+00
6.152951212876177356e-02,9.610168203425442646e-02,0.000000000000000000e+00
3.844884331879458439e-02,1.075450378527440937e-01,0.000000000000000000e+00
5.205600737721140930e-02,1.017707000365560832e-01,0.000000000000000000e+00
6.083402713218184765e-02,9.689787927273806056e-02,0.000000000000000000e+00
7.683821937533047430e-02,8.490441971174726710e-02,0.000000000000000000e+00
1.582833314631333643e-02,1.135132190357434068e-01,0.000000000000000000e+00
4.346305955491199663e-02,1.061587682052759496e-01,0.000000000000000000e+00
5.702602255634119793e-02,9.964792499007486815e-02,0.000000000000000000e+00
7.163267448037340113e-02,8.985216049100866464e-02,0.000000000000000000e+00
4.668774818657018405e-02,1.051089889879563144e-01,0.000000000000000000e+00
7.466285044210800581e-02,8.761346222671896611e-02,0.000000000000000000e+00
5.084148127318956212e-02,1.033868385633887610e-01,0.000000000000000000e+00
3.130442463560340061e-02,1.109809993427240266e-01,0.000000000000000000e+00
7.779290223132234727e-02,8.525308319348925967e-02,0.000000000000000000e+00
4.779006205377109989e-02,1.051619152505201271e-01,0.000000000000000000e+00
6.059322083794644459e-02,9.846062492914675612e-02,0.000000000000000000e+00
5.358078676174352767e-02,1.025586027090893138e-01,0.000000000000000000e+00
4.824231021702626160e-02,1.052853353286536675e-01,0.000000000000000000e+00
7.898378752431445271e-02,8.483547768093242791e-02,0.000000000000000000e+00
6.954421448754673218e-02,9.285630745966547139e-02,0.000000000000000000e+00
5.232648485498873209e-02,1.036525215764231150e-01,0.000000000000000000e+00
4.204459630605263121e-02,1.083392487263423881e-01,0.000000000000000000e+00
7.451227908170407477e-02,8.931022231455398863e-02,0.000000000000000000e+00
7.384468370848466801e-02,8.999240460459349833e-02,0.000000000000000000e+00
3.942226926533144021e-02,1.096396349099790640e-01,0.000000000000000000e+00
4.434015059287120530e-02,1.078528189957160682e-01,0.000000000000000000e+00
5.549005317137937349e-02,1.026765220761721720e-01,0.000000000000000000e+00
4.749099533397067169e-02,1.067219481620840238e-01,0.000000000000000000e+00
1.764071723856814461e-02,1.155731310786891064e-01,0.000000000000000000e+00
2.398764041157879986e-02,1.145265528958658297e-01,0.000000000000000000e+00
-3.681068036100763451e-03,1.170538450096397093e-01,0.000000000000000000e+00
3.865348928011060059e-02,1.106548478224181759e-01,0.000000000000000000e+00
5.646042909867434595e-02,1.028312317189058606e-01,0.000000000000000000e+00
3.490170117618092427e-02,1.121043630754240961e-01,0.000000000000000000e+00
1.175609024157282974e-02,1.169222220387327732e-01,0.000000000000000000e+00
4.712003171002026453e-02,1.077600527959912124e-01,0.000000000000000000e+00
2.528911658918551672e-02,1.149631317240127348e-01,0.000000000000000000e+00
3.851779112863508436e-02,1.113373052976025374e-01,0.000000000000000000e+00
3.869806299685188411e-02,1.113806554988773234e-01,0.000000000000000000e+00
4.609101802754157068e-02,1.086388663184614661e-01,0.000000000000000000e+00
3.350995953815088385e-02,1.132584767345720111e-01,0.000000000000000000e+00
1.001563004801676350e-02,1.177867642052126129e-01,0.000000000000000000e+00
3.060696123883907549e-02,1.142843091663369587e-01,0.000000000000000000e+00
8.396261000233824767e-02,8.349637270090320973e-02,0.000000000000000000e+00
-2.177119268861806445e-03,1.184918521376589345e-01,0.000000000000000000e+00
6.896025344282795400e-02,9.650521778192104605e-02,0.000000000000000000e+00
7.866484168168735858e-02,8.890641733835713545e-02,0.000000000000000000e+00
6.290630350170872687e-02,1.007921628461785207e-01,0.000000000000000000e+00
9.026059885568124552e-02,7.741487040864081237e-02,0.000000000000000000e+00
3.294995717229498577e-02,1.143596648614824268e-01,0.000000000000000000e+00
3.789604166037395527e-02,1.129227054851071610e-01,0.000000000000000000e+00
6.129056253035459340e-02,1.022494454705194789e-01,0.000000000000000000e+00
8.017844165572499127e-02,8.835583975432038939e-02,0.000000000000000000e+00
4.852070716895805907e-02,1.091098193361718371e-01,0.000000000000000000e+00
4.469287547306295683e-02,1.108406665462361579e-01,0.000000000000000000e+00
9.052310349517948829e-02,7.818304800136052779e-02,0.000000000000000000e+00
5.704054340141281876e-02,1.052489071504856960e-01,0.000000000000000000e+00
5.305727849487663211e-02,1.074236288594633132e-01,0.000000000000000000e+00
4.301852677180562773e-02,1.119298529781990459e-01,0.000000000000000000e+00
8.841091799173085575e-02,8.115657713283040697e-02,0.000000000000000000e+00
4.915170903703863781e-02,1.095947294969803615e-01,0.000000000000000000e+00
5.374998192743878772e-02,1.075261339596053911e-01,0.000000000000000000e+00
5.402875600340342060e-02,1.074982715067795691e-01,0.000000000000000000e+00
6.229147466671410699e-02,1.030477163783308087e-01,0.000000000000000000e+00
9.616190682566413961e-02,7.263636941173394479e-02,0.000000000000000000e+00
4.661673990731735051e-02,1.112391516904120969e-01,0.000000000000000000e+00
6.166119145434376808e-02,1.037752456202525458e-01,0.000000000000000000e+00
4.668290635228466295e-02,1.114282963180421165e-01,0.000000000000000000e+00
3.873538863351436851e-02,1.145395279716717729e-01,0.000000000000000000e+00
9.475561018251064949e-02,7.526820695505277714e-02,0.000000000000000000e+00
6.576378927010458064e-02,1.017018559459572785e-01,0.000000000000000000e+00
5.023044872736243810e-02,1.103144611979307993e-01,0.000000000000000000e+00
5.979781135921807128e-02,1.055502483943876468e-01,0.000000000000000000e+00
5.505020845246655359e-02,1.082145211306585197e-01,0.000000000000000000e+00
4.576703749001329036e-02,1.125636760785391072e-01,0.000000000000000000e+00
4.462772123489717330e-02,1.131277342345203274e-01,0.000000000000000000e+00
5.862965218380476046e-02,1.066602855199255129e-01,0.000000000000000000e+00
9.026607303546162198e-02,8.179390901450582507e-02,0.000000000000000000e+00
7.578226385817994626e-02,9.549675833439029426e-02,0.000000000000000000e+00
5.154524184551101396e-02,1.105896255969217173e-01,0.000000000000000000e+00
6.916644998272623857e-02,1.006349557862424443e-01,0.000000000000000000e+00
2.489489691877457000e-02,1.196497853046487037e-01,0.000000000000000000e+00
4.422877560155195897e-02,1.140355090117376596e-01,0.000000000000000000e+00
6.414238231077454278e-02,1.042617455877810073e-01,0.000000000000000000e+00
8.211736612364103904e-02,9.091748941300252518e-02,0.000000000000000000e+00
7.630509959040343571e-02,9.597550926919608261e-02,0.000000000000000000e+00
4.822813648462734304e-02,1.128377080631252777e-01,0.000000000000000000e+00
1.019432967752690808e-02,1.223884474240989062e-01,0.000000000000000000e+00
8.828381807431273653e-02,8.551841206087948399e-02,0.000000000000000000e+00
5.207147407554955226e-02,1.114476910551757266e-01,0.000000000000000000e+00
8.585745858967631927e-02,8.823342893252500430e-02,0.000000000000000000e+00
3.242563950225573616e-02,1.188690624438406007e-01,0.000000000000000000e+00
3.227872752811013907e-02,1.190126664826628572e-01,0.000000000000000000e+00
7.143217635250001529e-02,1.006382141655596668e-01,0.000000000000000000e+00
6.517025909095192082e-02,1.049196751693728530e-01,0.000000000000000000e+00
7.175888808452686451e-02,1.006512684035440336e-01,0.000000000000000000e+00
4.971632121710321123e-02,1.132830004976462801e-01,0.000000000000000000e+00
1.985577060375074213e-02,1.222098773487059059e-01,0.000000000000000000e+00
8.693577567373365900e-02,8.829751757894427344e-02,0.000000000000000000e+00
5.679379497982019187e-02,1.102430973491386468e-01,0.000000000000000000e+00
7.145417267774425985e-02,1.014800070507733964e-01,0.000000000000000000e+00
7.400787036015429865e-02,9.975750956988403695e-02,0.000000000000000000e+00
6.447360511223602930e-02,1.062860988342688440e-01,0.000000000000000000e+00
5.248923151207273569e-02,1.127977664299907173e-01,0.000000000000000000e+00
3.348718458809197412e-02,1.199248055384396494e-01,0.000000000000000000e+00
5.512998216835978543e-02,1.117539733697788529e-01,0.000000000000000000e+00
6.941920043967128584e-02,1.036058641915680867e-01,0.000000000000000000e+00
5.982435303466816789e-02,1.095408702690319896e-01,0.000000000000000000e+00
6.845364891965560750e-02,1.044855416775318374e-01,0.000000000000000000e+00
-9.594412256445397982e-03,1.246437833277933005e-01,0.000000000000000000e+00
2.933795958788757222e-02,1.216241119136431265e-01,0.000000000000000000e+00
5.694494189990759875e-02,1.115143446841259656e-01,0.000000000000000000e+00
3.116091780859709184e-02,1.213763885209613730e-01,0.000000000000000000e+00
7.751884803000062829e-02,9.858566682798962366e-02,0.000000000000000000e+00
7.802673036400210871e-02,9.831190096460253047e-02,0.000000000000000000e+00
4.778525846627301732e-02,1.161683460269422596e-01,0.000000000000000000e+00
6.714580896906957586e-02,1.062783652017997710e-01,0.000000000000000000e+00
7.575498543667713580e-02,1.004489312253811079e-01,0.000000000000000000e+00
8.198065711203687822e-02,9.556752846582539096e-02,0.000000000000000000e+00
6.139007530164390658e-02,1.100474185558298346e-01,0.000000000000000000e+00
1.447477821015763499e-02,1.252791743062934560e-01,0.000000000000000000e+00
8.457346948012911536e-02,9.368539921434172746e-02,0.000000000000000000e+00
1.036787043421403542e-01,7.214989315688249971e-02,0.000000000000000000e+00
6.061594446412858772e-02,1.109317950278205511e-01,0.000000000000000000e+00
4.221908891429512062e-02,1.192602174296959611e-01,0.000000000000000000e+00
5.922614655649648119e-02,1.119063427914580577e-01,0.000000000000000000e+00
6.408060666380813175e-02,1.093150351472716025e-01,0.000000000000000000e+00
5.034165134936099961e-02,1.163923290849998432e-01,0.000000000000000000e+00
1.192296811342579282e-01,4.348694449827329028e-02,0.000000000000000000e+00
3.999334371417972989e-02,1.205518923223273253e-01,0.000000000000000000e+00
9.223433199294837903e-02,8.746696158271134725e-02,0.000000000000000000e+00
3.502643302902221090e-02,1.222956476851214391e-01,0.000000000000000000e+00
7.221684237354632219e-02,1.048487444932837270e-01,0.000000000000000000e+00
5.514668435671543634e-02,1.148601316534528793e-01,0.000000000000000000e+00
7.393655123470120605e-02,1.038888258152479843e-01,0.000000000000000000e+00
6.719029477889720825e-02,1.084918482100974829e-01,0.000000000000000000e+00
4.694247424461515938e-02,1.187727075513460712e-01,0.000000000000000000e+00
5.294757324921219727e-02,1.163299683876422574e-01,0.000000000000000000e+00
8.276051326369260330e-02,9.753142886858524874e-02,0.000000000000000000e+00
6.567172001975686568e-02,1.098840410670822026e-01,0.000000000000000000e+00
5.488056932126349208e-02,1.157627553461299669e-01,0.000000000000000000e+00
7.232301624534390183e-02,1.058674117105857654e-01,0.000000000000000000e+00
6.613689593059557392e-02,1.099549620006215200e-01,0.000000000000000000e+00
8.430941833686772524e-02,9.685958799397088870e-02,0.000000000000000000e+00
1.040516331092035673e-01,7.542420428974538904e-02,0.000000000000000000e+00
8.075191047620475238e-02,1.001019332612910623e-01,0.000000000000000000e+00
4.074245655121870591e-02,1.220944530646213277e-01,0.000000000000000000e+00
3.315352952770875272e-02,1.244732978015964248e-01,0.000000000000000000e+00
8.282170850279706176e-02,9.878814777694985838e-02,0.000000000000000000e+00
7.273091902620595905e-02,1.065576938418809905e-01,0.000000000000000000e+00
8.804373633792345055e-02,9.443751560544777490e-02,0.000000000000000000e+00
4.959507624011584570e-02,1.193159982633639760e-01,0.000000000000000000e+00
6.480078454943093147e-02,1.119048368990358533e-01,0.000000000000000000e+00
7.391701042502506203e-02,1.062261029324926415e-01,0.000000000000000000e+00
5.360267728919191482e-02,1.178997775256821201e-01,0.000000000000000000e+00
2.387774291545017788e-02,1.273945569057629013e-01,0.000000000000000000e+00
8.827713143898459347e-02,9.504000730026400390e-02,0.000000000000000000e+00
2.923842141818279797e-02,1.264773688312709754e-01,0.000000000000000000e+00
6.044991104079686789e-02,1.149921456598125835e-01,0.000000000000000000e+00
6.993581621759271949e-02,1.096009220629402675e-01,0.000000000000000000e+00
6.405449079817793212e-02,1.132537766188578404e-01,0.000000000000000000e+00
5.380528713920773587e-02,1.185766502836727299e-01,0.000000000000000000e+00
5.754204567767475659e-02,1.169204819808702805e-01,0.000000000000000000e+00
5.022407643417851203e-02,1.203540754961236053e-01,0.000000000000000000e+00
4.121994190860549245e-02,1.238328427761666989e-01,0.000000000000000000e+00
3.884591623292040635e-02,1.247027127843815947e-01,0.000000000000000000e+00
1.018047788744507742e-01,8.198593787270608280e-02,0.000000000000000000e+00
7.906272223186514014e-02,1.042168325877090851e-01,0.000000000000000000e+00
7.201506498483707663e-02,1.093255134510812271e-01,0.000000000000000000e+00
5.338885502436831187e-02,1.196413928123775949e-01,0.000000000000000000e+00
7.094152849729656873e-02,1.102630830883678942e-01,0.000000000000000000e+00
4.451088693709979310e-02,1.234328325387730324e-01,0.000000000000000000e+00
4.349495872423961990e-02,1.239004722381491230e-01,0.000000000000000000e+00
6.523377556964546353e-02,1.140787808270100762e-01,0.000000000000000000e+00
4.609746392534611742e-02,1.231695286525368443e-01,0.000000000000000000e+00
8.082780843486560285e-02,1.038695798356898958e-01,0.000000000000000000e+00
8.962523149810934509e-02,9.651775679804416863e-02,0.000000000000000000e+00
4.780624101343523835e-02,1.228384226916482413e-01,0.000000000000000000e+00
5.245973750434357319e-02,1.210333259270903183e-01,0.000000000000000000e+00
6.622968230788493782e-02,1.141976992070608266e-01,0.000000000000000000e+00
6.119390047159539020e-02,1.170863234996068619e-01,0.000000000000000000e+00
8.963754039635159210e-02,9.718769080530494098e-02,0.000000000000000000e+00
5.074876839394878297e-02,1.221939183824877206e-01,0.000000000000000000e+00
8.022906825845887990e-02,1.053402253858538029e-01,0.000000000000000000e+00
7.560300960267529735e-02,1.088298980784946218e-01,0.000000000000000000e+00
7.534280690403974412e-02,1.091317484849103209e-01,0.000000000000000000e+00
4.049047340740417888e-02,1.263856556322490443e-01,0.000000000000000000e+00
7.938709648558026077e-02,1.064756150897233355e-01,0.000000000000000000e+00
5.152360218623797117e-02,1.225204531076230091e-01,0.000000000000000000e+00
6.825937134302992315e-02,1.141630262151240860e-01,0.000000000000000000e+00
4.569526186617894892e-02,1.250243844076846522e-01,0.000000000000000000e+00
