# x1, y1, x2, y2, x_target, y_target
9.111027846016298559e-01,-5.029264926702292637e-01,1.373756415441925727e+00,-3.997687375985631841e-01,1.754667059406368246e+00,-1.690990672538442152e-01
1.332855177981332739e-01,-1.501386973466149397e-02,4.526922492614434690e-01,-3.363357125162989014e-01,8.932684066056771899e-01,-5.072836115239227617e-01
-2.073489493016898999e-01,9.759004662443663269e-01,2.560199281091463663e-01,9.531165632768284768e-01,6.698333678871206676e-01,7.653369011859239013e-01
-1.008606839248771925e+00,1.585963774938855264e-01,-8.821182321417626593e-01,4.807558595487524400e-01,-5.735008501066404252e-01,8.147519233478023315e-01
1.453284362661810547e-01,9.993116571798968950e-01,5.776806965961518436e-01,7.995302286884758969e-01,8.850835319482824870e-01,4.803697780267547346e-01
2.261568385932233999e-02,2.406151145383368106e-01,2.203028838121352806e-01,-1.237171396831940884e-01,5.899385863143672415e-01,-4.034134626014988512e-01
-5.618080653631911670e-01,8.343482470293558384e-01,-1.247719426082615490e-01,9.890243397406174308e-01,3.400960716317710797e-01,9.489334997878138278e-01
-9.585727960683617654e-01,2.949377013091418198e-01,-7.205590229383788126e-01,7.009386918985718307e-01,-3.318164295331748614e-01,9.456634824146293861e-01
9.490596770470351995e-01,-4.971575706971266828e-01,1.405314105154713111e+00,-4.260335934279782522e-01,1.775414216834415138e+00,-1.229386243185221911e-01
-2.264316257974153257e-01,9.725569409380304675e-01,2.420756995965356873e-01,9.587929778972680284e-01,6.578126580543073310e-01,7.539474633826670491e-01
2.294643652398009881e-01,-1.503199030952287185e-01,6.011642107250204647e-01,-4.340643642189959128e-01,1.064681684748397084e+00,-5.303145480956609203e-01
4.011899725594744726e-01,-3.078320848568396051e-01,8.316070126099487370e-01,-4.876474400134980791e-01,1.297644384565497022e+00,-4.489966223477169782e-01
1.240362962815176662e+00,-4.525638972422304507e-01,1.657420594299567229e+00,-2.431421312028679838e-01,1.925825785943271917e+00,1.169117567778336642e-01
3.213781101589564537e-01,9.574521172636123456e-01,7.169408669055923333e-01,6.859782272555321470e-01,9.545441603713314960e-01,3.016061477818473557e-01
-2.513850990423954768e-01,9.762779058541465327e-01,2.180834388159547943e-01,9.634758128893974316e-01,6.367370934651709335e-01,7.679472733549523866e-01
-5.950097493140397154e-01,8.063169565431954622e-01,-1.660775040464519681e-01,9.959459024214696310e-01,3.002117801973734346e-01,9.515286620284514330e-01
8.365909568389162665e-01,-4.807104184571761030e-01,1.303930945991080170e+00,-4.534428467512254812e-01,1.700582613497761297e+00,-2.230472019895069491e-01
9.681069568159289540e-02,8.636854271016627949e-02,3.894385140726543404e-01,-2.735873888441587853e-01,8.156792315807732674e-01,-4.873533574738727059e-01
1.516282271956505445e+00,-3.683338633717657684e-01,1.848089403369935768e+00,-3.686771404570537980e-02,1.996546213449228002e+00,4.648447543911617963e-01
3.218938122121596801e-01,-2.248899053853387897e-01,7.278334610313484943e-01,-4.605387007365059904e-01,1.195797333955868291e+00,-4.779694083501354052e-01
-8.846631005601476305e-01,4.588297285717311547e-01,-5.767128055845205381e-01,8.308705502594790904e-01,-1.432919141476458047e-01,9.912970389450090902e-01
-5.679078097145905391e-01,8.089288977282508286e-01,-1.322760887779705075e-01,9.848454219022169109e-01,3.324490573497581036e-01,9.545205178408175950e-01
2.732508439316783111e-01,9.656216534902725135e-01,6.810278910977740630e-01,7.498373623300695900e-01,9.394681196763819964e-01,3.341367265399356468e-01
7.975654007637249521e-01,-4.610983169014351568e-01,1.265185926535623118e+00,-4.476969830431168362e-01,1.675357672621201166e+00,-2.299131346818634181e-01
4.501940890500451542e-01,-3.264304794211091432e-01,8.901546141702854076e-01,-4.974357470253112368e-01,1.354147330219053424e+00,-4.225214736771352175e-01
-9.416306434310701690e-01,3.275687499273892689e-01,-6.854390331377471224e-01,7.255864462206522703e-01,-2.832310353516750423e-01,9.505690653266201107e-01
3.794773298551316065e-01,-2.840024346192609461e-01,8.057467968008666936e-01,-4.782713736982782127e-01,1.270896652444303054e+00,-4.728636888449780917e-01
-9.441482961225773352e-01,3.502707193652010997e-01,-6.915949504645149126e-01,7.247598976254056025e-01,-2.897818055771190782e-01,9.498801453543869178e-01
8.765366045638752768e-01,-5.082637430623517805e-01,1.343604606637277543e+00,-4.518920967604453387e-01,1.731837061057951432e+00,-1.948469180305873460e-01
1.016721992853440337e+00,-5.087403302074449130e-01,1.467084866724517767e+00,-3.687059336145496746e-01,1.817774350212578716e+00,-5.249972473770744830e-02
1.238074336950283794e+00,-4.694348083855220954e-01,1.656042675998680158e+00,-2.666845810610932177e-01,1.924692643529829494e+00,9.486958641301299067e-02
-1.008046408693564322e+00,8.593096096056447586e-02,-8.813022568058769268e-01,4.431507371241766857e-01,-5.712694063401473343e-01,8.384853769745619356e-01
-7.409830415882542876e-03,4.158354502665219110e-01,1.202605842653922952e-01,3.912556485137522189e-02,4.311905208699147729e-01,-3.328935850891606152e-01
-9.903313140609523169e-01,4.522281860933642650e-02,-8.279407163562166883e-01,5.598385468187756508e-01,-4.853784010197876864e-01,8.631637333241635179e-01
1.942206006492946391e-01,9.792382145916224134e-01,6.179319331745557475e-01,7.932873319023147074e-01,9.090259961338946759e-01,4.277955622626758436e-01
3.099076952095367044e-01,9.431490587441180296e-01,7.078084060024986135e-01,7.065713843253726978e-01,9.506566011587480602e-01,3.123467990787780479e-01
1.555843226776377985e+00,-3.324375909337681789e-01,1.874284254592908594e+00,1.320968590092186368e-02,2.003935793893782513e+00,4.112536893556208439e-01
2.415929031756110512e-01,-1.694421934904750404e-01,6.219028337413564644e-01,-4.310497659728030895e-01,1.083861622848968365e+00,-4.944258604361919662e-01
1.529110974587696570e-01,-2.562764616279608436e-03,4.829231885270808267e-01,-3.422336404226543616e-01,9.278382567989885699e-01,-4.986395156846750720e-01
6.812543589415932799e-02,1.000902748531606878e+00,5.132275549387437241e-01,8.452523470116475313e-01,8.469768621217418358e-01,5.338370031277075434e-01
-5.706758016014401753e-03,5.033677731336584360e-01,1.227666775724015197e-01,3.954417863382582443e-02,4.373546328800231309e-01,-3.326608862877890038e-01
-6.998661763551486947e-01,6.888753127125468723e-01,-2.998497849272883653e-01,9.543487289054839451e-01,1.662775348593540092e-01,9.779460509314799044e-01
6.936347303401371178e-01,-4.468070437874295253e-01,1.157344538533496614e+00,-4.755970730047170414e-01,1.589304491683894760e+00,-3.049026521712105420e-01
1.459166001803365864e+00,-3.866415784369804376e-01,1.811331483795898922e+00,-6.740897529073908157e-02,1.986282582221909676e+00,3.502991848558260068e-01
9.939904399550354430e-01,-4.898583381814952120e-01,1.450766998731675583e+00,-3.917248885761850929e-01,1.807040482002743698e+00,-8.233003879439206030e-02
-9.820722822874941027e-01,2.076996146518418351e-01,-7.973953213198456957e-01,6.068291049437112283e-01,-4.357323854404100416e-01,9.089661015173567948e-01
4.578423396130990031e-01,-3.708775886792342602e-01,9.007236622707590623e-01,-4.740020904134887858e-01,1.362141492993579561e+00,-4.183507728418970895e-01
8.463089170792409410e-02,9.994101452127883700e-01,5.286129787053692741e-01,8.447183925397725446e-01,8.575978523524955266e-01,5.670286995358382320e-01
5.685503625309534098e-02,1.791188113254883751e-01,3.106142858060154666e-01,-2.209003505822394187e-01,7.127446729882049858e-01,-4.704729873994274447e-01
2.582084701566800811e-01,-1.705178525617994378e-01,6.455312913675620434e-01,-4.434867750324271718e-01,1.105803236552049595e+00,-5.094595248758102546e-01
-5.845511682389198382e-01,7.956077662788613170e-01,-1.530594885379926162e-01,9.724816125895754393e-01,3.116337685965402393e-01,9.480966999554569785e-01
1.704323749380466380e-01,-6.352392060937189777e-02,5.157485937607619864e-01,-3.814902562978087497e-01,9.650260804095461831e-01,-4.916811676527863550e-01
1.445830987488691655e+00,-3.854983836026616983e-01,1.803241870080865450e+00,-1.415751475091622802e-01,1.983538569941536878e+00,2.960850270320669053e-01
-9.842163633366232123e-01,1.993297846922841010e-01,-8.048225583424972740e-01,5.758641261142115608e-01,-4.473843335936865673e-01,8.817457496260525662e-01
5.445739556595694530e-01,8.374638844930895054e-01,8.665089984139838775e-01,4.882409478922214441e-01,1.001614516630330742e+00,2.321085062810759880e-02
-7.416043891077452876e-01,6.547054899232185310e-01,-3.564117268494080837e-01,9.483573184899216635e-01,1.062055562115175461e-01,1.000823636481217749e+00
1.006026231821668615e+00,-4.961709725522800984e-01,1.459639872421303997e+00,-3.821668039954761453e-01,1.811729842138906976e+00,-6.526394049546524467e-02
3.533514095304773894e-01,-2.503418562727257046e-01,7.710912608873766727e-01,-4.673069217804583508e-01,1.236328492392148037e+00,-4.526880560426885247e-01
1.486040076933969445e+00,-3.746759871384690577e-01,1.829810283786172054e+00,-8.306980412734014940e-02,1.990823304462627563e+00,4.357842561719350583e-01
9.037349709582214174e-01,-4.740828991944974202e-01,1.366963648106322760e+00,-4.391602929622280826e-01,1.748942785446547354e+00,-1.783891399053546545e-01
6.990753153013390397e-01,-4.544354761809321075e-01,1.165510628009528649e+00,-4.912900373663924847e-01,1.595836867451312147e+00,-2.803750207995683863e-01
5.037620585242563731e-01,-3.726836134421940838e-01,9.570248835396635290e-01,-5.022656485002108262e-01,1.411077921445645256e+00,-4.060656666622904365e-01
1.010104398506578849e-01,1.184705160987012118e-01,3.957166400216350910e-01,-2.969265842432320945e-01,8.235519111068225762e-01,-4.868412018596124380e-01
7.579221941220845582e-02,9.990288263238392141e-02,3.472479167268666678e-01,-2.502927596921769582e-01,7.631944220805106927e-01,-4.630195362275745241e-01
-5.917530987791305153e-01,8.025582317031103585e-01,-1.599163387464705155e-01,9.709237798497127869e-01,3.061322379602999799e-01,9.449802918751949443e-01
7.784530468247616852e-01,-4.641614035285606676e-01,1.242285747740970558e+00,-4.626857243192502578e-01,1.659162918923624774e+00,-2.698946673302620169e-01
1.321204969197080192e+00,-4.585956167820210427e-01,1.716085584230950589e+00,-2.018928651099703986e-01,1.954782661763148077e+00,1.881826184906806310e-01
9.691320436871765642e-02,9.878881910330155058e-01,5.397640692573965060e-01,8.423733217600758438e-01,8.635960423882559356e-01,5.077174432833535533e-01
4.401907409688838313e-01,-3.265197975058966029e-01,8.758571214743410271e-01,-4.756760247702641609e-01,1.341035870828336307e+00,-4.363771772434503204e-01
2.840201571201594888e-01,-1.876434917994668217e-01,6.807479543861558735e-01,-4.496906648189160083e-01,1.143507512714936336e+00,-4.759496226065915714e-01
1.257215454406247934e+00,-4.640092707684698170e-01,1.669887208227105013e+00,-2.493804482730848093e-01,1.931919269635572256e+00,1.263955704796377588e-01
-9.709956593439704742e-01,2.599055176497722108e-01,-7.592630962334239175e-01,6.786977853555601348e-01,-3.809426775980184754e-01,9.316397944747346616e-01
1.217006359670238722e-02,2.902737001118856908e-01,1.817691502640019219e-01,-5.618925941432289378e-02,5.327761511762645341e-01,-3.810982750155850751e-01
9.638987735135021717e-01,-4.922363281431488269e-01,1.418812610201109603e+00,-4.133914905713077514e-01,1.787216116625255813e+00,-1.062705807856229312e-01
5.797504413574426918e-01,-4.220706419570872114e-01,1.037655422407170125e+00,-4.965393203185940463e-01,1.487695613907253245e+00,-3.708832449358210881e-01
2.529259042137331215e-01,-1.702781544931134539e-01,6.382572384448369496e-01,-4.386902285072909469e-01,1.098153747570749905e+00,-4.989057241768272699e-01
2.266947805310439157e-01,-1.304393230099616385e-01,5.976452365937063860e-01,-4.367596878426582840e-01,1.058276342688490912e+00,-5.067597031205083313e-01
1.718152199340963193e-01,-4.928451981020059991e-02,5.173863481927143404e-01,-3.899087203099347310e-01,9.670284219539199144e-01,-4.878216054452925721e-01
6.459233529751808034e-02,1.495852559410858207e-01,3.278820572129489963e-01,-2.319354640511419319e-01,7.356772443278012386e-01,-4.650366542816682380e-01
1.097101808976792103e+00,-4.987213690936636579e-01,1.538195148948625190e+00,-3.544681163594471940e-01,1.862121677600359071e+00,-2.705629769393566933e-02
-4.150201205680154048e-01,9.094459919321266073e-01,4.142465434669636432e-02,1.005603190636147781e+00,4.915078313708369784e-01,8.591989405561930582e-01
1.712573487968717112e-01,9.698212083663212413e-01,5.980437758861413267e-01,8.249398897924775653e-01,8.978999206505778874e-01,4.406334465833661729e-01
1.462208648538057543e-01,-7.853814069672749101e-03,4.708104537847647153e-01,-3.397001591726566683e-01,9.128615462715193862e-01,-4.827345238753895096e-01
1.106905228696497101e+00,-5.126099716745422530e-01,1.545246779772646573e+00,-3.290531809599246404e-01,1.867673120027030453e+00,3.879912124415552804e-02
3.282324194225146041e-02,1.000052241538656572e+00,4.806226099599021362e-01,8.586807772930136196e-01,8.253630749174485359e-01,5.501342277047325258e-01
1.525018612327717182e+00,-3.388277534660726342e-01,1.853028707173026479e+00,-2.449415551308723599e-02,1.997523070266539857e+00,3.938010390545635953e-01
-5.496982336490584542e-01,8.215083857791859456e-01,-1.103306088853074490e-01,9.939418199988904190e-01,3.509495411262137377e-01,9.311644465726169884e-01
-4.518492500109863586e-01,9.037248108290957260e-01,1.523031572539736318e-03,9.952773946101461933e-01,4.559205108580985377e-01,8.818027598509314835e-01
-9.733955916766714456e-01,1.080110618830269487e-01,-7.668441032002278890e-01,5.987404885817125821e-01,-3.911924092448057499e-01,9.269136569168582307e-01
8.104172771492781369e-01,-4.699476910948002795e-01,1.277014392942105836e+00,-4.673371523294210794e-01,1.684121413856925598e+00,-2.522243911189384624e-01
2.935163178136960260e-01,-2.012406296901693981e-01,6.924448490330582517e-01,-4.542182087023102777e-01,1.155131855321574141e+00,-4.811689872246667776e-01
2.705418277819310879e-01,9.730017410204789829e-01,6.783817997095844543e-01,7.214771372442541075e-01,9.383550582637362192e-01,3.596841380583561953e-01
2.835695989576190734e-01,-1.636983351945654752e-01,6.805233090644209337e-01,-4.622035822213123590e-01,1.142829283265779594e+00,-5.057116965610766179e-01
1.002341579127860260e+00,-4.909011736796755065e-01,1.457435531154152031e+00,-4.103579854942261962e-01,1.810008385344860526e+00,-8.665920893496575905e-02
3.743362031739253526e-01,-2.836795442144297019e-01,7.961764821609161880e-01,-4.762571814978531770e-01,1.263211338928572625e+00,-4.684087394890419365e-01
-5.489325606593450368e-01,8.313470064664725268e-01,-1.090561628867744159e-01,9.932745776787980097e-01,3.534038774150654594e-01,9.397547237483656613e-01
-2.998497849272883653e-01,9.543487289054839451e-01,1.662775348593540092e-01,9.779460509314799044e-01,5.950966679031169937e-01,7.963433620565311122e-01
1.256670440819776247e-01,4.998210058200712458e-02,4.425563944751185752e-01,-3.144985064670097197e-01,8.767265532613720547e-01,-5.266768856785617459e-01
1.000373260159602262e+00,-5.162048120478164304e-01,1.455795463175402205e+00,-3.956164063450585688e-01,1.809010331472284516e+00,-9.375086809471180893e-02
2.282977424282338630e-01,-1.224370619499478979e-01,5.993805716324696053e-01,-4.043975570447224110e-01,1.060145504418046780e+00,-5.118763419636693790e-01
1.467024254556407725e-01,1.275813818292872298e-02,4.708869494509787534e-01,-3.369827878727824633e-01,9.129715241249589663e-01,-4.940862531431264859e-01
-4.696904186265497549e-01,8.859204869130908877e-01,-1.833748896916833487e-02,9.977912548312722896e-01,4.374917611144573115e-01,8.928473108950970571e-01
-4.962313066590728905e-01,8.614994149868749895e-01,-4.572463163490871063e-02,1.019649648078129189e+00,4.148386634162187225e-01,9.201671270445316297e-01
4.269539712186951746e-02,1.001959848689886190e+00,4.925802910693233283e-01,8.768973385094064321e-01,8.340514250462476298e-01,5.284754365650935481e-01
5.068656546183576417e-01,8.704975868663568095e-01,8.443595202808641398e-01,5.343066167599035410e-01,9.952433450406885651e-01,8.400419303670607352e-02
1.362896609513063240e+00,-4.275102029993915198e-01,1.746803661923912454e+00,-1.549605953157565386e-01,1.965190865864308023e+00,2.735602209520658912e-01
-4.425427256537894372e-01,9.062330373593097121e-01,1.554538914127421775e-02,9.889232911962125838e-01,4.689005378679619862e-01,8.750972169560217173e-01
7.037768295557100817e-01,-4.535114841528694041e-01,1.169567722665777909e+00,-4.834336215539413173e-01,1.599557203409764039e+00,-3.082220720794577873e-01
1.403248869429820855e+00,-4.078195043600508218e-01,1.773896507902818609e+00,-1.174903967597461102e-01,1.975430935100282337e+00,3.143748763453703132e-01
-9.919671519747286226e-01,7.413693433014929834e-02,-8.330898721749253610e-01,5.597968024414903265e-01,-4.928955755334545885e-01,8.560009288561086782e-01
-9.098631429648093016e-01,4.503498995008671235e-01,-6.244655249744262004e-01,7.948067109042828982e-01,-2.025234931573242636e-01,9.691904167827585237e-01
-3.999588321206137831e-01,8.961100817143058395e-01,6.107370283428419089e-02,9.880558294030100663e-01,5.032508338332228881e-01,8.823223034515881302e-01
7.644843233701745788e-01,-4.905329842235484072e-01,1.229286712308710117e+00,-4.852820532955937072e-01,1.648787618283763079e+00,-2.623315443977338179e-01
-4.822961968718161296e-01,8.844766042698668507e-01,-3.335227640365033552e-02,9.910076249690751293e-01,4.255148786558731189e-01,9.107196415280948143e-01
1.434353528865600858e+00,-4.102347465190671061e-01,1.795539472420536908e+00,-1.025542620681694356e-01,1.981863505530778724e+00,3.100332666574575624e-01
3.525862337308429684e-01,-2.716679843608764133e-01,7.699369550825329034e-01,-4.647925831950177056e-01,1.234028439732776095e+00,-4.626699873675849672e-01
2.909802917020278823e-01,-1.792092128360177616e-01,6.883562086078286457e-01,-4.490124607740043072e-01,1.152167825726799544e+00,-4.816008056533235826e-01
4.485724714464945917e-01,-3.372782038323217102e-01,8.875933127345327911e-01,-4.839339123286463540e-01,1.351157763085627739e+00,-4.293586520165382781e-01
-9.706093320145229297e-01,2.753855197305006275e-01,-7.582619299220940690e-01,6.518737291804860279e-01,-3.800306423406950573e-01,9.338001682996753816e-01
1.403899357129743120e+00,-4.109062616146280100e-01,1.774700759255663396e+00,-1.422786976910543344e-01,1.976136258958146374e+00,3.504114218743653031e-01
7.805203997421392148e-02,9.962755934999002472e-01,5.228446624719366165e-01,8.352828439975791275e-01,8.542951067057776848e-01,5.436294937948933370e-01
4.825015188757483253e-01,-3.633633747620153565e-01,9.264201259270848920e-01,-4.887573846978990333e-01,1.388515272938531719e+00,-4.195983361589679106e-01
-2.224646611597376478e-02,1.017565562330933870e+00,4.324265464705799866e-01,9.088136564325088873e-01,7.941525430564397858e-01,6.071189037990152304e-01
-9.714711776281199640e-01,2.699508118867290363e-01,-7.616351271428013492e-01,6.489069493279900902e-01,-3.828496598158410702e-01,9.339975098984402146e-01
3.850978192008247536e-01,-3.042711634033821166e-01,8.102706324878100608e-01,-4.692354154616419915e-01,1.276422834251646155e+00,-4.597715635104667187e-01
3.062065125126392506e-02,2.855315020009385196e-01,2.475866966919219869e-01,-1.439075180130349740e-01,6.264540469932358135e-01,-4.260114303539834779e-01
2.748575932920630516e-01,9.620416145607630920e-01,6.817908610674885406e-01,7.394183813031519614e-01,9.401449205226266592e-01,3.426952994069429326e-01
1.003753343107696372e+00,-4.971933783343108204e-01,1.459166001803365864e+00,-3.866415784369804376e-01,1.811331483795898922e+00,-6.740897529073908157e-02
-9.662959781720914521e-01,2.757463198134919025e-01,-7.454577953916012856e-01,6.346823899234678157e-01,-3.628623803041020612e-01,9.477685427602999813e-01
5.428749722450013637e-01,8.345593297247605458e-01,8.656796348286321940e-01,5.212869914934379345e-01,1.001053245073131537e+00,6.968567929798179239e-02
-9.699137888441804467e-01,2.860636327979617088e-01,-7.551494289043015895e-01,6.537180605091411634e-01,-3.763309524831496833e-01,9.246305124868120506e-01
-1.599163387464705155e-01,9.709237798497127869e-01,3.061322379602999799e-01,9.449802918751949443e-01,7.051616422905528925e-01,7.223569823069004858e-01
1.142124385811071230e+00,-5.108398134977660821e-01,1.577270166427202192e+00,-2.907719406852800059e-01,1.885345055051661944e+00,1.738581137218275091e-02
5.118901762951583168e-01,-3.866512259093689008e-01,9.632408465233465167e-01,-4.935585973369545076e-01,1.418044566459057299e+00,-4.110090647857176926e-01
-1.155971223952675236e-02,9.971902831924003285e-01,4.433566521120150261e-01,9.008737155009909348e-01,8.033314443784952408e-01,5.811918976027997674e-01
1.537415371393913988e-01,1.137411077729252352e-03,4.838982461036640537e-01,-3.581259813313680263e-01,9.301883653518636663e-01,-5.106027466960877392e-01
1.289032024375377672e+00,-4.644824505470580012e-01,1.692895681299700472e+00,-2.282125837985274908e-01,1.944474360429133686e+00,2.573878157298050695e-01
4.009756242680114213e-01,-3.006510259796235096e-01,8.314198629882940672e-01,-4.877617264658946072e-01,1.297620832593674223e+00,-4.482800853886645953e-01
-7.583550636917649745e-01,6.347302978106983407e-01,-3.801853920361283334e-01,9.319580305877610549e-01,8.151523834699425652e-02,9.926590478597610012e-01
-9.837420218400882987e-01,1.491865098843958015e-01,-8.036827525048685361e-01,6.134464104378102300e-01,-4.454220167201822789e-01,8.890003022706878255e-01
7.683774006440069818e-03,4.796934427660181632e-01,1.636088204287530767e-01,-4.047355711813148404e-02,5.033286406663318724e-01,-3.735956145202863343e-01
1.931423980668840190e-01,9.746544032357828957e-01,6.173793563316167798e-01,7.972442768063759955e-01,9.084154076261062860e-01,4.386200068248152784e-01
-3.499391935063834724e-01,9.230594294027363311e-01,1.146153231804218076e-01,9.831608146664637671e-01,5.540420107285258799e-01,8.474316368743033401e-01
5.033286406663318724e-01,-3.735956145202863343e-01,9.565115583784624675e-01,-5.262879325306983880e-01,1.410343437961047997e+00,-4.083228495175502681e-01
-1.117444110847164510e-02,3.779428409033240843e-01,1.164160193802085269e-01,1.013524861376695167e-02,4.239942784754410221e-01,-3.083664371837497309e-01
3.165748410556349507e-02,2.712343951390999153e-01,2.503792551519882781e-01,-1.882623135311228824e-01,6.322269262421681413e-01,-4.199798672606032679e-01
5.520665489181928454e-01,-4.041446113530949846e-01,1.008408976722727113e+00,-4.996283029306646806e-01,1.461987227082634178e+00,-3.772347434128056620e-01
-8.343671203670053327e-01,5.550597036154333308e-01,-4.954801663039260506e-01,8.722319837844872970e-01,-4.544003105501463052e-02,1.004212383372967032e+00
4.708096288026238085e-02,2.263424334302397145e-01,2.891256113286482798e-01,-2.140447436690009753e-01,6.857688253175557858e-01,-4.597729257578082041e-01
5.340775350230202445e-01,-3.890748990918307393e-01,9.853313065235840273e-01,-4.937018601805250317e-01,1.444386579246083047e+00,-4.097625641261159468e-01
1.054639189135391009e+00,-4.913292410468410587e-01,1.501262591975292437e+00,-3.491008576096024663e-01,1.836681846401782225e+00,-3.576181213741311260e-02
-2.344021117870112858e-01,9.667382699550737257e-01,2.345698040122003725e-01,9.822395091633437936e-01,6.494111627881603566e-01,7.367119422242947024e-01
-1.444622907600225936e-01,1.004691268550633731e+00,3.190000305165761607e-01,9.411395178679563545e-01,7.148001282007904189e-01,7.107826335385386551e-01
-1.008959887166184233e+00,6.068266649965082388e-02,-8.837667268579534330e-01,4.728738318315779954e-01,-5.747797238713472368e-01,8.057309649376658278e-01
-8.536945519309233621e-01,5.420181162685214771e-01,-5.204644029298699515e-01,8.569951695942227277e-01,-8.046753512953819243e-02,9.911055613447387058e-01
1.577151572135321977e+00,-3.127276004546848398e-01,1.885081772885077944e+00,2.033080547809811706e-02,2.011376992213423698e+00,4.835276213044633065e-01
1.351436723411757246e+00,-4.411742728508563083e-01,1.737851560292413167e+00,-1.794825738462206000e-01,1.962634767664918733e+00,2.277948712895266070e-01
-1.016028755928189975e+00,1.250322194893207228e-01,-8.866526742448583853e-01,4.744105922773163564e-01,-5.818032547439411228e-01,8.138525610885163353e-01
3.526828595342290096e-01,-2.549708445558480641e-01,7.701312410560099408e-01,-4.641979769930869026e-01,1.234635831976951037e+00,-4.678384169134490733e-01
4.076910863831099269e-02,1.882445576681697763e-01,2.742139669944027580e-01,-1.851030869281326818e-01,6.642853650951432432e-01,-4.594054340136857206e-01
1.261036290722566400e-01,-9.903238747299253700e-03,4.434249230703450895e-01,-3.587393474757543110e-01,8.776117387151157745e-01,-4.832226429273690504e-01
1.153904793973982823e+00,-4.945901867473569413e-01,1.587398246705898464e+00,-3.004161679818896369e-01,1.891697634147031515e+00,5.794407336045996615e-02
1.350979216102397018e+00,-4.213476909692593919e-01,1.737537752661825863e+00,-1.486394643040307717e-01,1.962468421235054272e+00,2.832374992601612296e-01
2.186523821230808018e-01,-1.546165501598918968e-01,5.872331328083779667e-01,-4.208414413962142664e-01,1.047478827450477379e+00,-4.921830833952451911e-01
1.612011144616822822e-01,-3.139371721569847451e-02,4.977444440346229237e-01,-3.784633643231835598e-01,9.493416818022155645e-01,-4.776924968817720663e-01
1.071313940383210817e+00,-4.990172670512474373e-01,1.515675863037098114e+00,-3.636164809674799492e-01,1.847535506855393361e+00,-5.969266101340598568e-02
1.128924658000642678e+00,-4.907726034720557573e-01,1.563686254831144096e+00,-3.156126794982345718e-01,1.878134003866542168e+00,-1.918313571903479051e-03
9.456676116834468182e-01,-4.927908505514970172e-01,1.403248869429820855e+00,-4.078195043600508218e-01,1.773896507902818609e+00,-1.174903967597461102e-01
-8.299857128720500299e-01,5.620163893713989722e-01,-4.892870960987819040e-01,8.459527430835231954e-01,-3.855544897225445661e-02,9.959249809367235473e-01
1.362141492993579561e+00,-4.183507728418970895e-01,1.746570661202163866e+00,-1.460151261564213987e-01,1.965180183559783966e+00,2.575270156062061111e-01
-7.981981822589752085e-01,5.994562616197542937e-01,-4.388673174626670503e-01,8.886881001809291414e-01,1.983924075676910675e-02,1.017845125930827654e+00
-5.665039600678248854e-01,8.163000572578571479e-01,-1.305473176688070336e-01,9.775502787850774977e-01,3.346741184555512283e-01,9.333665441217519065e-01
3.042771914208662956e-02,3.061289689418286164e-01,2.469875560670735104e-01,-1.609182082376958978e-01,6.256153540664266544e-01,-4.157946833436177436e-01
2.447452914969547033e-01,9.605140296760165119e-01,6.601358061462588855e-01,7.517413973016300321e-01,9.292069208940704206e-01,3.587825901337946544e-01
-9.912563511349004042e-01,3.383854981939334733e-02,-8.309031420913973731e-01,5.672823257512090711e-01,-4.906810058465263524e-01,8.616142339130283823e-01
1.524351923183448587e+00,-3.532263852801335036e-01,1.852738386798100212e+00,2.463522806242731539e-03,1.997411598392044851e+00,4.975247962969346904e-01
-7.962014091101660140e-01,6.066930015064661008e-01,-4.351073418701748574e-01,9.162239678565913259e-01,2.292903415358579083e-02,1.004676409089309663e+00
-8.962558978499068907e-01,4.365203831041594151e-01,-6.002259062112620391e-01,7.968695973705579583e-01,-1.714033908769921344e-01,9.764115599464914252e-01
2.704346041061924666e-01,-1.828783616308321813e-01,6.587917369046805138e-01,-4.326846622248421981e-01,1.124618831799735652e+00,-4.905075618645081681e-01
5.539985394098648763e-01,8.178227360575827110e-01,8.728654894710706769e-01,4.632339499101508773e-01,1.003617069551939966e+00,3.384511778055829603e-03
7.541417272677160000e-01,-4.826686126596315685e-01,1.219780809830848689e+00,-4.639089169435587912e-01,1.640959726261829177e+00,-2.591363975034290390e-01
2.197536067361720302e-01,-1.104651415759495409e-01,5.891297921452346431e-01,-3.956556561512329928e-01,1.049707092462754510e+00,-4.828511125512839897e-01
3.281189029562691650e-01,9.451174562874355978e-01,7.205336237205204331e-01,6.673271907111316681e-01,9.556290195517487263e-01,2.797019873851614991e-01
3.985092898090268343e-01,-3.294440400031832805e-01,8.264718742586514288e-01,-4.749714782686814130e-01,1.292294300807794283e+00,-4.521998025153990408e-01
-5.764255332349195182e-01,8.269325371126517998e-01,-1.419706003031907249e-01,9.817159627408529321e-01,3.212759659213120234e-01,9.377223360904926031e-01
-4.244583546390993667e-01,8.946527672003771192e-01,3.318788330935953934e-02,9.988830949865243891e-01,4.813072519426699336e-01,8.661559855119345119e-01
6.543155316376080277e-01,-4.608032164360842398e-01,1.118297412916809064e+00,-4.760560017122591470e-01,1.555581802835336980e+00,-3.191897121797716008e-01
2.583291325497572566e-01,9.694201065205840795e-01,6.709481517600294209e-01,7.631482894730683419e-01,9.354054689017786695e-01,3.628384459012569119e-01
